worker_id,platform,city,experience,vehicle,monthly_gross,monthly_net,monthly_incentives,monthly_hours,monthly_trips,avg_effective_hourly,avg_efficiency,avg_idle_mins,claimed_monthly,gap_score,net_gap_score,effective_hourly,vs_min_wage,below_min_wage,incentive_dependency,cluster,persona
W00701,Zomato,Delhi,< 6 months,Bike,15783.64,10792.57,1251.87,256,405,41.52,39.11,336.69,35000,54.9,69.2,42.16,-11.84,True,7.9,3,Surviving
W00702,Zomato,Delhi,< 6 months,Car,14459.34,5610.85,1134.4,263,377,20.69,38.25,363.88,35000,58.7,84.0,21.33,-32.67,True,7.8,3,Surviving
W00703,Zomato,Bengaluru,1-2 years,Bike,21665.9,16777.9,2060.34,255,535,65.37,40.49,285.27,35000,38.1,52.1,65.8,11.8,False,9.5,1,Stable
W00704,Zomato,Delhi,6-12 months,Bicycle,19196.32,18676.32,2120.26,254,477,73.63,40.22,299.96,35000,45.2,46.6,73.53,19.53,False,11.0,1,Stable
W00705,Zomato,Mumbai,1-2 years,Bicycle,20951.34,20431.34,2040.09,267,478,76.99,43.67,325.65,35000,40.1,41.6,76.52,22.52,False,9.7,1,Stable
W00706,Zomato,Bengaluru,6-12 months,Bike,19886.51,14998.51,1758.49,265,495,55.79,40.1,316.04,35000,43.2,57.1,56.6,2.6,False,8.8,3,Surviving
W00707,Zomato,Bengaluru,< 6 months,Bike,16199.08,11311.08,1471.42,262,403,43.18,40.26,352.19,35000,53.7,67.7,43.17,-10.83,True,9.1,3,Surviving
W00708,Zomato,Hyderabad,1-2 years,Bike,18243.26,13563.26,1676.89,260,506,52.1,35.98,304.15,35000,47.9,61.2,52.17,-1.83,True,9.2,3,Surviving
W00709,Zomato,Hyderabad,1-2 years,Car,19115.62,10561.62,1727.78,262,520,40.21,36.77,299.62,35000,45.4,69.8,40.31,-13.69,True,9.0,3,Surviving
W00710,Zomato,Mumbai,< 6 months,Bike,17886.8,12816.8,1542.84,251,420,51.38,42.79,319.62,35000,48.9,63.4,51.06,-2.94,True,8.6,3,Surviving
W00711,Zomato,Bengaluru,6-12 months,Bike,18244.24,13356.24,1794.49,263,452,50.43,40.51,330.46,35000,47.9,61.8,50.78,-3.22,True,9.8,3,Surviving
W00712,Zomato,Hyderabad,6-12 months,Car,16498.32,7944.32,1473.86,260,452,30.4,36.41,323.04,35000,52.9,77.3,30.56,-23.44,True,8.9,3,Surviving
W00713,Zomato,Mumbai,< 6 months,Car,15113.62,6110.95,1260.1,265,356,22.36,42.15,372.08,35000,56.8,82.5,23.06,-30.94,True,8.3,3,Surviving
W00714,Zomato,Mumbai,6-12 months,Bike,20444.66,15374.66,1901.72,271,476,56.76,42.99,331.38,35000,41.6,56.1,56.73,2.73,False,9.3,3,Surviving
W00715,Zomato,Delhi,6-12 months,Car,18728.89,9613.29,1618.68,253,479,37.52,39.0,300.73,35000,46.5,72.5,38.0,-16.0,True,8.6,3,Surviving
W00716,Zomato,Delhi,1-2 years,Bike,18501.48,13515.17,1609.46,263,470,51.36,39.3,326.15,35000,47.1,61.4,51.39,-2.61,True,8.7,3,Surviving
W00717,Zomato,Delhi,< 6 months,Bike,15160.33,10189.29,1153.76,267,398,37.32,37.91,362.73,35000,56.7,70.9,38.16,-15.84,True,7.6,3,Surviving
W00718,Zomato,Bengaluru,1-2 years,Bike,19042.03,14154.03,1830.98,260,470,53.97,40.69,312.15,35000,45.6,59.6,54.44,0.44,False,9.6,3,Surviving
W00719,Zomato,Mumbai,6-12 months,Bike,18638.95,13568.95,1621.47,251,435,54.1,42.76,315.42,35000,46.7,61.2,54.06,0.06,False,8.7,3,Surviving
W00720,Zomato,Mumbai,< 6 months,Bike,17565.82,12532.89,1678.91,253,409,48.87,42.59,330.69,35000,49.8,64.2,49.54,-4.46,True,9.6,3,Surviving
W00721,Zomato,Mumbai,1-2 years,Bike,24270.37,19200.37,2114.9,267,570,71.65,42.48,293.85,35000,30.7,45.1,71.91,17.91,False,8.7,1,Stable
W00722,Zomato,Bengaluru,6-12 months,Bike,18066.27,13178.27,1597.83,271,440,48.22,40.88,352.54,35000,48.4,62.3,48.63,-5.37,True,8.8,3,Surviving
W00723,Zomato,Delhi,1-2 years,Bike,20597.66,15605.66,1918.71,252,514,61.28,40.04,276.08,35000,41.1,55.4,61.93,7.93,False,9.3,3,Surviving
W00724,Zomato,Mumbai,1-2 years,Bike,23289.73,18219.73,2353.45,261,533,69.16,43.61,296.35,35000,33.5,47.9,69.81,15.81,False,10.1,1,Stable
W00725,Zomato,Hyderabad,1-2 years,Bike,18189.71,13509.71,1640.44,254,497,53.48,36.37,292.77,35000,48.0,61.4,53.19,-0.81,True,9.0,3,Surviving
W00726,Zomato,Chennai,1-2 years,Bike,18272.96,13644.96,1691.98,278,550,48.74,33.2,314.81,35000,47.8,61.0,49.08,-4.92,True,9.3,3,Surviving
W00727,Zomato,Bengaluru,1-2 years,Bike,21539.99,16651.99,2077.57,260,527,63.8,40.78,289.12,35000,38.5,52.4,64.05,10.05,False,9.6,1,Stable
W00728,Zomato,Hyderabad,2+ years,Car,20451.44,11897.44,2020.74,252,558,46.61,36.9,266.5,35000,41.6,66.0,47.21,-6.79,True,9.9,3,Surviving
W00729,Zomato,Delhi,2+ years,Car,25560.0,16444.4,2477.18,277,641,59.25,39.96,283.81,35000,27.0,53.0,59.37,5.37,False,9.7,3,Surviving
W00730,Zomato,Bengaluru,6-12 months,Car,18681.33,9848.6,1521.3,262,465,37.3,40.0,326.58,35000,46.6,71.9,37.59,-16.41,True,8.1,3,Surviving
W00731,Zomato,Bengaluru,6-12 months,Bike,18241.86,13353.86,1438.26,252,457,53.12,39.87,309.46,35000,47.9,61.8,52.99,-1.01,True,7.9,3,Surviving
W00732,Zomato,Hyderabad,< 6 months,Car,13519.34,4996.94,1235.07,253,370,18.68,36.53,346.12,35000,61.4,85.7,19.75,-34.25,True,9.1,3,Surviving
W00733,Zomato,Hyderabad,2+ years,Car,20943.58,12389.58,2226.86,257,573,46.62,36.54,269.27,35000,40.2,64.6,48.21,-5.79,True,10.6,3,Surviving
W00734,Zomato,Hyderabad,2+ years,Bike,20297.64,15617.64,2061.32,254,550,61.7,36.82,277.92,35000,42.0,55.4,61.49,7.49,False,10.2,3,Surviving
W00735,Zomato,Delhi,1-2 years,Bike,20451.75,15459.75,1900.9,256,524,60.82,38.99,290.23,35000,41.6,55.8,60.39,6.39,False,9.3,3,Surviving
W00736,Zomato,Delhi,< 6 months,Bike,14759.32,9767.32,1055.93,266,386,36.77,38.11,361.77,35000,57.8,72.1,36.72,-17.28,True,7.2,3,Surviving
W00737,Zomato,Mumbai,6-12 months,Bike,18832.15,13762.15,1620.46,258,441,53.65,42.67,331.88,35000,46.2,60.7,53.34,-0.66,True,8.6,3,Surviving
W00738,Zomato,Bengaluru,6-12 months,Car,19104.94,10327.16,1636.76,258,470,38.88,40.55,313.88,35000,45.4,70.5,40.03,-13.97,True,8.6,3,Surviving
W00739,Zomato,Bengaluru,< 6 months,Bike,15730.4,10842.4,1384.79,274,381,39.61,41.19,382.12,35000,55.1,69.0,39.57,-14.43,True,8.8,3,Surviving
W00740,Zomato,Hyderabad,2+ years,Bike,20463.45,15783.45,1972.92,251,553,63.23,36.93,270.08,35000,41.5,54.9,62.88,8.88,False,9.6,3,Surviving
W00741,Zomato,Hyderabad,< 6 months,Bike,14450.84,9770.84,1319.66,263,398,37.03,36.19,355.69,35000,58.7,72.1,37.15,-16.85,True,9.1,3,Surviving
W00742,Zomato,Bengaluru,1-2 years,Bike,21295.6,16407.6,1901.96,259,529,62.54,40.08,293.58,35000,39.2,53.1,63.35,9.35,False,8.9,3,Surviving
W00743,Zomato,Hyderabad,< 6 months,Bike,14884.6,10204.6,1330.46,271,405,37.73,36.67,366.35,35000,57.5,70.8,37.66,-16.34,True,8.9,3,Surviving
W00744,Zomato,Delhi,6-12 months,Car,19514.75,10516.74,1766.94,257,492,40.78,39.61,303.5,35000,44.2,70.0,40.92,-13.08,True,9.1,3,Surviving
W00745,Zomato,Chennai,6-12 months,Car,14828.61,6368.21,1352.49,243,441,25.52,33.47,293.19,35000,57.6,81.8,26.21,-27.79,True,9.1,3,Surviving
W00746,Zomato,Delhi,1-2 years,Bike,19453.93,14461.93,1739.99,257,491,55.87,39.39,301.35,35000,44.4,58.7,56.27,2.27,False,8.9,3,Surviving
W00747,Zomato,Bengaluru,6-12 months,Bike,18272.96,13384.96,1807.26,249,448,53.54,40.75,308.69,35000,47.8,61.8,53.75,-0.25,True,9.9,3,Surviving
W00748,Zomato,Bengaluru,2+ years,Bike,24495.31,19607.31,2412.03,264,594,73.73,41.27,279.23,35000,30.0,44.0,74.27,20.27,False,9.8,1,Stable
W00749,Zomato,Delhi,1-2 years,Bike,20043.69,15051.69,1797.73,265,512,56.58,39.17,310.62,35000,42.7,57.0,56.8,2.8,False,9.0,3,Surviving
W00750,Zomato,Bengaluru,< 6 months,Bike,15496.7,10608.7,1326.41,260,387,40.04,39.89,353.85,35000,55.7,69.7,40.8,-13.2,True,8.6,3,Surviving
W00751,Zomato,Hyderabad,2+ years,Bike,21645.71,16965.71,2205.29,272,593,61.86,36.37,287.46,35000,38.2,51.5,62.37,8.37,False,10.2,1,Stable
W00752,Zomato,Delhi,6-12 months,Car,17219.52,8216.81,1540.28,257,446,31.29,38.53,317.5,35000,50.8,76.5,31.97,-22.03,True,8.9,3,Surviving
W00753,Zomato,Chennai,2+ years,Car,19535.23,11074.83,1846.65,258,596,42.08,32.83,264.15,35000,44.2,68.4,42.93,-11.07,True,9.5,3,Surviving
W00754,Zomato,Hyderabad,6-12 months,Bike,17337.56,12657.56,1473.69,264,484,47.66,35.91,320.46,35000,50.5,63.8,47.95,-6.05,True,8.5,3,Surviving
W00755,Zomato,Hyderabad,1-2 years,Bike,20714.14,16034.14,1938.79,262,577,60.53,35.82,277.15,35000,40.8,54.2,61.2,7.2,False,9.4,3,Surviving
W00756,Zomato,Hyderabad,1-2 years,Bicycle,20179.2,19659.2,1785.4,267,563,73.34,35.72,291.38,35000,42.3,43.8,73.63,19.63,False,8.8,1,Stable
W00757,Zomato,Bengaluru,6-12 months,Car,21559.3,12729.55,1735.73,271,529,45.99,40.72,312.85,35000,38.4,63.6,46.97,-7.03,True,8.1,3,Surviving
W00758,Zomato,Bengaluru,6-12 months,Bicycle,18798.9,18278.9,1744.72,257,468,70.04,40.14,310.58,35000,46.3,47.8,71.12,17.12,False,9.3,1,Stable
W00759,Zomato,Bengaluru,1-2 years,Car,24237.19,15308.79,2354.01,271,589,55.91,41.15,290.35,35000,30.8,56.3,56.49,2.49,False,9.7,3,Surviving
W00760,Zomato,Chennai,< 6 months,Car,13278.3,4847.72,1125.67,257,403,18.57,32.89,337.27,35000,62.1,86.1,18.86,-35.14,True,8.5,3,Surviving
W00761,Zomato,Delhi,2+ years,Bike,25719.89,20727.89,2562.07,276,654,75.74,39.29,279.31,35000,26.5,40.8,75.1,21.1,False,10.0,1,Stable
W00762,Zomato,Hyderabad,2+ years,Bike,20735.46,16055.46,1888.28,255,567,62.7,36.54,265.73,35000,40.8,54.1,62.96,8.96,False,9.1,3,Surviving
W00763,Zomato,Hyderabad,< 6 months,Car,14751.97,6361.45,1222.92,262,408,23.98,36.04,345.42,35000,57.9,81.8,24.28,-29.72,True,8.3,3,Surviving
W00764,Zomato,Bengaluru,6-12 months,Car,20309.72,11381.32,2068.85,273,499,41.11,40.57,331.88,35000,42.0,67.5,41.69,-12.31,True,10.2,3,Surviving
W00765,Zomato,Hyderabad,6-12 months,Car,14903.48,6502.48,1227.28,248,415,26.31,35.74,307.0,35000,57.4,81.4,26.22,-27.78,True,8.2,3,Surviving
W00766,Zomato,Bengaluru,6-12 months,Bike,17903.27,13015.27,1533.71,254,447,51.62,40.18,315.42,35000,48.8,62.8,51.24,-2.76,True,8.6,3,Surviving
W00767,Zomato,Hyderabad,1-2 years,Bike,17614.22,12934.22,1563.96,270,486,47.34,36.25,330.46,35000,49.7,63.0,47.9,-6.1,True,8.9,3,Surviving
W00768,Zomato,Hyderabad,6-12 months,Bike,16213.49,11533.49,1439.28,257,450,44.46,35.9,319.92,35000,53.7,67.0,44.88,-9.12,True,8.9,3,Surviving
W00769,Zomato,Hyderabad,1-2 years,Bike,19559.37,14879.37,2028.03,261,534,57.1,36.69,291.5,35000,44.1,57.5,57.01,3.01,False,10.4,3,Surviving
W00770,Zomato,Mumbai,6-12 months,Bike,19672.23,14602.23,1754.02,256,456,55.84,43.07,313.81,35000,43.8,58.3,57.04,3.04,False,8.9,3,Surviving
W00771,Zomato,Bengaluru,< 6 months,Car,15226.82,6341.14,1280.33,256,381,24.53,39.85,344.54,35000,56.5,81.9,24.77,-29.23,True,8.4,3,Surviving
W00772,Zomato,Mumbai,2+ years,Bike,22053.05,16983.05,1901.98,257,520,65.66,42.45,285.85,35000,37.0,51.5,66.08,12.08,False,8.6,1,Stable
W00773,Zomato,Chennai,6-12 months,Bike,15810.49,11182.49,1439.72,258,478,43.87,33.18,309.23,35000,54.8,68.1,43.34,-10.66,True,9.1,3,Surviving
W00774,Zomato,Delhi,1-2 years,Bicycle,20055.9,19535.9,1915.76,265,505,73.94,39.85,309.69,35000,42.7,44.2,73.72,19.72,False,9.6,1,Stable
W00775,Zomato,Mumbai,< 6 months,Bike,16339.93,11269.93,1334.21,264,389,41.8,41.76,356.08,35000,53.3,67.8,42.69,-11.31,True,8.2,3,Surviving
W00776,Zomato,Hyderabad,2+ years,Bike,21234.69,16554.69,2232.1,258,580,63.0,36.4,263.92,35000,39.3,52.7,64.17,10.17,False,10.5,1,Stable
W00777,Zomato,Delhi,< 6 months,Bicycle,16045.56,15525.56,1460.97,266,415,58.62,38.57,352.88,35000,54.2,55.6,58.37,4.37,False,9.1,3,Surviving
W00778,Zomato,Bengaluru,2+ years,Bike,25300.11,20412.11,2286.47,257,620,79.62,40.89,258.88,35000,27.7,41.7,79.42,25.42,False,9.0,1,Stable
W00779,Zomato,Chennai,< 6 months,Bicycle,13194.74,12674.74,1162.57,259,397,49.46,33.21,346.81,35000,62.3,63.8,48.94,-5.06,True,8.8,3,Surviving
W00780,Zomato,Delhi,2+ years,Car,21649.93,12534.33,1973.64,266,550,46.84,39.14,288.65,35000,38.1,64.2,47.12,-6.88,True,9.1,3,Surviving
W00781,Zomato,Mumbai,6-12 months,Bike,20803.37,15733.37,1921.47,263,491,59.67,42.43,312.73,35000,40.6,55.0,59.82,5.82,False,9.2,3,Surviving
W00782,Zomato,Hyderabad,6-12 months,Bicycle,16930.25,16410.25,1337.53,260,467,63.35,36.23,319.35,35000,51.6,53.1,63.12,9.12,False,7.9,3,Surviving
W00783,Zomato,Mumbai,< 6 months,Car,15717.78,6581.5,1409.82,250,372,25.7,42.23,336.27,35000,55.1,81.2,26.33,-27.67,True,9.0,3,Surviving
W00784,Zomato,Hyderabad,2+ years,Bike,20478.33,15798.33,2053.81,259,555,60.99,37.09,280.88,35000,41.5,54.9,61.0,7.0,False,10.0,3,Surviving
W00785,Zomato,Hyderabad,6-12 months,Bike,16816.32,12136.32,1486.58,265,467,45.45,36.08,324.81,35000,52.0,65.3,45.8,-8.2,True,8.8,3,Surviving
W00786,Zomato,Bengaluru,6-12 months,Bike,18751.41,13863.41,1681.0,258,464,52.74,40.4,318.54,35000,46.4,60.4,53.73,-0.27,True,9.0,3,Surviving
W00787,Zomato,Chennai,< 6 months,Bike,13539.84,8911.84,1031.94,263,402,33.83,33.51,349.15,35000,61.3,74.5,33.89,-20.11,True,7.6,3,Surviving
W00788,Zomato,Chennai,< 6 months,Bike,13901.16,9273.16,1131.69,258,427,35.34,32.64,331.54,35000,60.3,73.5,35.94,-18.06,True,8.1,3,Surviving
W00789,Zomato,Bengaluru,1-2 years,Bike,20021.8,15133.8,1924.44,256,499,58.48,40.15,299.81,35000,42.8,56.8,59.12,5.12,False,9.6,3,Surviving
W00790,Zomato,Bengaluru,1-2 years,Bike,22740.44,17852.44,2162.73,262,560,67.26,40.3,286.04,35000,35.0,49.0,68.14,14.14,False,9.5,1,Stable
W00791,Zomato,Hyderabad,1-2 years,Car,18845.23,10291.23,1718.47,244,516,41.42,36.56,268.73,35000,46.2,70.6,42.18,-11.82,True,9.1,3,Surviving
W00792,Zomato,Hyderabad,< 6 months,Bike,14114.03,9434.03,1196.82,271,395,34.71,35.8,365.27,35000,59.7,73.0,34.81,-19.19,True,8.5,3,Surviving
W00793,Zomato,Hyderabad,1-2 years,Bike,18777.18,14097.18,1571.06,265,516,52.31,36.21,311.04,35000,46.4,59.7,53.2,-0.8,True,8.4,3,Surviving
W00794,Zomato,Bengaluru,1-2 years,Bike,22945.37,18057.37,2117.86,264,559,67.99,41.07,290.12,35000,34.4,48.4,68.4,14.4,False,9.2,1,Stable
W00795,Zomato,Hyderabad,6-12 months,Bike,15830.9,11150.9,1430.28,256,449,42.13,35.07,320.04,35000,54.8,68.1,43.56,-10.44,True,9.0,3,Surviving
W00796,Zomato,Hyderabad,1-2 years,Bike,20487.46,15807.46,2126.77,273,558,58.37,36.59,305.38,35000,41.5,54.8,57.9,3.9,False,10.4,3,Surviving
W00797,Zomato,Bengaluru,6-12 months,Car,18421.42,9572.59,1648.54,251,455,36.85,40.32,307.0,35000,47.4,72.6,38.14,-15.86,True,8.9,3,Surviving
W00798,Zomato,Mumbai,6-12 months,Bike,20238.33,15168.33,2035.15,258,462,57.79,43.67,318.0,35000,42.2,56.7,58.79,4.79,False,10.1,3,Surviving
W00799,Zomato,Delhi,6-12 months,Car,17989.16,8873.56,1574.68,257,458,34.33,39.16,317.15,35000,48.6,74.6,34.53,-19.47,True,8.8,3,Surviving
W00800,Zomato,Chennai,1-2 years,Bicycle,16903.93,16383.93,1548.73,262,503,62.14,33.51,305.42,35000,51.7,53.2,62.53,8.53,False,9.2,3,Surviving
W00801,Rapido,Mumbai,1-2 years,Bike,28582.88,23512.88,4158.79,267,740,87.44,38.51,227.92,50000,42.8,53.0,88.06,34.06,False,14.5,1,Stable
W00802,Rapido,Hyderabad,1-2 years,Car,21159.62,12605.62,2973.52,254,653,48.62,32.26,237.62,50000,57.7,74.8,49.63,-4.37,True,14.1,3,Surviving
W00803,Rapido,Mumbai,1-2 years,Bike,27100.38,22030.38,3857.84,266,706,82.49,38.34,237.35,50000,45.8,55.9,82.82,28.82,False,14.2,1,Stable
W00804,Rapido,Bengaluru,6-12 months,Bike,22610.94,17722.94,2848.66,261,632,67.92,35.76,253.65,50000,54.8,64.6,67.9,13.9,False,12.6,1,Stable
W00805,Rapido,Delhi,1-2 years,Bike,26779.98,21787.98,3550.36,273,777,79.79,34.41,234.42,50000,46.4,56.4,79.81,25.81,False,13.3,1,Stable
W00806,Rapido,Delhi,6-12 months,Bike,21041.53,16049.53,2726.18,256,602,62.17,35.02,260.5,50000,57.9,67.9,62.69,8.69,False,13.0,1,Stable
W00807,Rapido,Delhi,< 6 months,Bike,16961.83,11969.83,2045.88,258,501,46.37,33.92,297.08,50000,66.1,76.1,46.39,-7.61,True,12.1,3,Surviving
W00808,Rapido,Hyderabad,1-2 years,Bike,21883.95,17203.95,3027.7,253,681,66.91,32.05,223.96,50000,56.2,65.6,68.0,14.0,False,13.8,1,Stable
W00809,Rapido,Hyderabad,1-2 years,Car,23242.57,14688.57,3376.27,258,704,56.54,33.06,221.81,50000,53.5,70.6,56.93,2.93,False,14.5,1,Stable
W00810,Rapido,Chennai,1-2 years,Bike,20292.09,15664.09,2893.39,264,680,58.8,29.8,248.81,50000,59.4,68.7,59.33,5.33,False,14.3,1,Stable
W00811,Rapido,Bengaluru,< 6 months,Bike,18283.48,13395.48,2198.14,254,513,52.3,35.52,286.88,50000,63.4,73.2,52.74,-1.26,True,12.0,3,Surviving
W00812,Rapido,Mumbai,< 6 months,Car,18476.2,9385.39,2126.67,257,491,35.55,37.32,300.35,50000,63.0,81.2,36.52,-17.48,True,11.5,3,Surviving
W00813,Rapido,Hyderabad,6-12 months,Bike,19535.69,14855.69,2740.54,259,598,56.67,32.52,265.96,50000,60.9,70.3,57.36,3.36,False,14.0,1,Stable
W00814,Rapido,Hyderabad,1-2 years,Bike,22846.87,18166.87,2977.36,262,718,68.86,31.96,226.27,50000,54.3,63.7,69.34,15.34,False,13.0,1,Stable
W00815,Rapido,Mumbai,6-12 months,Bike,23858.46,18788.46,3014.19,269,635,69.01,37.52,273.88,50000,52.3,62.4,69.85,15.85,False,12.6,1,Stable
W00816,Rapido,Bengaluru,2+ years,Car,25175.7,16247.3,3633.65,264,689,60.88,36.57,246.15,50000,49.6,67.5,61.54,7.54,False,14.4,1,Stable
W00817,Rapido,Bengaluru,1-2 years,Bike,25361.13,20473.13,3527.21,257,694,79.41,36.52,234.88,50000,49.3,59.1,79.66,25.66,False,13.9,1,Stable
W00818,Rapido,Bengaluru,2+ years,Car,25951.9,17023.5,3703.91,250,715,67.86,36.31,205.58,50000,48.1,66.0,68.09,14.09,False,14.3,1,Stable
W00819,Rapido,Delhi,6-12 months,Car,21310.3,12194.7,3088.42,261,599,46.43,35.63,266.35,50000,57.4,75.6,46.72,-7.28,True,14.5,3,Surviving
W00820,Rapido,Mumbai,6-12 months,Car,22938.57,13720.19,2935.67,274,606,49.83,37.66,292.85,50000,54.1,72.6,50.07,-3.93,True,12.8,3,Surviving
W00821,Rapido,Chennai,6-12 months,Bike,17518.39,12890.39,2346.91,262,584,48.77,30.07,277.73,50000,65.0,74.2,49.2,-4.8,True,13.4,3,Surviving
W00822,Rapido,Bengaluru,6-12 months,Car,20833.4,11905.0,2868.4,263,569,44.74,36.54,278.69,50000,58.3,76.2,45.27,-8.73,True,13.8,3,Surviving
W00823,Rapido,Hyderabad,< 6 months,Bike,14984.34,10304.34,2032.44,256,461,39.63,32.42,309.35,50000,70.0,79.4,40.25,-13.75,True,13.6,3,Surviving
W00824,Rapido,Bengaluru,6-12 months,Car,22297.54,13369.14,3057.36,256,616,51.62,36.07,255.65,50000,55.4,73.3,52.22,-1.78,True,13.7,3,Surviving
W00825,Rapido,Chennai,1-2 years,Bike,20493.3,15865.3,2834.17,270,680,59.03,30.08,257.0,50000,59.0,68.3,58.76,4.76,False,13.8,1,Stable
W00826,Rapido,Bengaluru,6-12 months,Bicycle,21193.89,20673.89,2973.68,257,573,80.78,36.95,266.62,50000,57.6,58.7,80.44,26.44,False,14.0,1,Stable
W00827,Rapido,Bengaluru,2+ years,Bike,26669.99,21781.99,3453.28,262,743,83.6,35.89,218.65,50000,46.7,56.4,83.14,29.14,False,12.9,1,Stable
W00828,Rapido,Hyderabad,< 6 months,Bike,16107.22,11427.22,2003.28,265,503,42.27,31.88,311.31,50000,67.8,77.1,43.12,-10.88,True,12.4,3,Surviving
W00829,Rapido,Hyderabad,1-2 years,Bike,20868.07,16188.07,2508.64,255,655,62.49,31.9,229.65,50000,58.3,67.6,63.48,9.48,False,12.0,1,Stable
W00830,Rapido,Delhi,6-12 months,Bike,21916.77,16924.77,2971.71,260,624,65.11,35.07,250.73,50000,56.2,66.2,65.1,11.1,False,13.6,1,Stable
W00831,Rapido,Mumbai,2+ years,Bike,30166.09,25096.09,4047.39,265,799,95.1,37.69,211.88,50000,39.7,49.8,94.7,40.7,False,13.4,1,Stable
W00832,Rapido,Chennai,2+ years,Bike,21269.16,16641.16,2536.14,268,732,61.97,29.12,231.27,50000,57.5,66.7,62.09,8.09,False,11.9,1,Stable
W00833,Rapido,Bengaluru,< 6 months,Bike,18549.28,13661.28,2576.5,264,504,51.21,36.57,308.12,50000,62.9,72.7,51.75,-2.25,True,13.9,3,Surviving
W00834,Rapido,Hyderabad,6-12 months,Bike,19691.45,15011.45,2552.65,269,615,55.91,32.09,284.77,50000,60.6,70.0,55.8,1.8,False,13.0,1,Stable
W00835,Rapido,Hyderabad,< 6 months,Car,16324.83,7894.31,2127.44,256,499,30.0,32.52,297.88,50000,67.4,84.2,30.84,-23.16,True,13.0,3,Surviving
W00836,Rapido,Hyderabad,6-12 months,Bike,18394.29,13714.29,2323.3,255,580,53.03,31.99,264.27,50000,63.2,72.6,53.78,-0.22,True,12.6,3,Surviving
W00837,Rapido,Hyderabad,< 6 months,Car,17055.92,8501.92,2077.41,274,539,29.3,31.45,319.69,50000,65.9,83.0,31.03,-22.97,True,12.2,3,Surviving
W00838,Rapido,Bengaluru,1-2 years,Bicycle,25801.09,25281.09,3734.6,264,693,95.98,37.19,251.23,50000,48.4,49.4,95.76,41.76,False,14.5,1,Stable
W00839,Rapido,Hyderabad,6-12 months,Bike,21232.2,16552.2,3053.22,261,650,63.31,32.73,250.0,50000,57.5,66.9,63.42,9.42,False,14.4,1,Stable
W00840,Rapido,Delhi,6-12 months,Car,20383.29,11267.69,2520.65,264,594,42.47,34.22,277.15,50000,59.2,77.5,42.68,-11.32,True,12.4,3,Surviving
W00841,Rapido,Bengaluru,2+ years,Bike,27464.39,22576.39,4067.23,263,744,84.71,36.9,222.12,50000,45.1,54.8,85.84,31.84,False,14.8,1,Stable
W00842,Rapido,Bengaluru,6-12 months,Bike,24011.25,19123.25,3179.22,270,661,70.0,36.34,269.46,50000,52.0,61.8,70.83,16.83,False,13.2,1,Stable
W00843,Rapido,Delhi,1-2 years,Bike,25562.63,20570.63,3506.05,259,720,79.72,35.57,229.62,50000,48.9,58.9,79.42,25.42,False,13.7,1,Stable
W00844,Rapido,Delhi,1-2 years,Bike,26117.97,21125.97,3442.46,266,756,80.75,34.65,225.77,50000,47.8,57.7,79.42,25.42,False,13.2,1,Stable
W00845,Rapido,Delhi,1-2 years,Car,22357.46,13241.86,2820.16,253,640,51.79,34.64,242.5,50000,55.3,73.5,52.34,-1.66,True,12.6,3,Surviving
W00846,Rapido,Hyderabad,1-2 years,Bike,24140.32,19460.32,3146.38,262,744,73.16,32.37,218.08,50000,51.7,61.1,74.28,20.28,False,13.0,1,Stable
W00847,Rapido,Delhi,2+ years,Bike,26800.1,21808.1,3664.9,261,770,83.75,34.91,212.69,50000,46.4,56.4,83.56,29.56,False,13.7,1,Stable
W00848,Rapido,Mumbai,1-2 years,Car,23878.82,14622.82,3213.53,253,626,56.47,38.26,243.42,50000,52.2,70.8,57.8,3.8,False,13.5,1,Stable
W00849,Rapido,Chennai,1-2 years,Bike,20244.93,15616.93,2698.88,268,677,57.93,29.88,257.04,50000,59.5,68.8,58.27,4.27,False,13.3,1,Stable
W00850,Rapido,Chennai,1-2 years,Car,21816.89,13356.49,3127.95,268,731,49.66,29.82,245.08,50000,56.4,73.3,49.84,-4.16,True,14.3,3,Surviving
W00851,Rapido,Mumbai,1-2 years,Bike,25344.33,20274.33,3342.31,256,664,78.87,38.27,232.12,50000,49.3,59.5,79.2,25.2,False,13.2,1,Stable
W00852,Rapido,Delhi,6-12 months,Car,21892.81,12777.21,2966.99,255,625,49.36,34.96,247.23,50000,56.2,74.4,50.11,-3.89,True,13.6,3,Surviving
W00853,Rapido,Bengaluru,6-12 months,Bike,22064.55,17176.55,2828.44,253,608,68.17,36.22,249.96,50000,55.9,65.6,67.89,13.89,False,12.8,1,Stable
W00854,Rapido,Hyderabad,< 6 months,Bike,15783.04,11103.04,2099.88,264,489,41.62,32.35,317.46,50000,68.4,77.8,42.06,-11.94,True,13.3,3,Surviving
W00855,Rapido,Delhi,1-2 years,Bike,25693.88,20701.88,3442.47,265,743,79.2,34.71,225.27,50000,48.6,58.6,78.12,24.12,False,13.4,1,Stable
W00856,Rapido,Hyderabad,1-2 years,Car,20889.0,12335.0,2591.49,254,648,47.38,32.03,237.08,50000,58.2,75.3,48.56,-5.44,True,12.4,3,Surviving
W00857,Rapido,Delhi,6-12 months,Bike,21609.58,16617.58,2740.16,244,623,68.56,34.86,233.23,50000,56.8,66.8,68.1,14.1,False,12.7,1,Stable
